strategy,step,price,action,reward,cumulative_reward,regime
AlwaysLong,469,166.3084,0,-0.2278,51.0748,1
AlwaysLong,470,165.9295,0,-0.0719,51.0029,1
AlwaysLong,471,165.8102,0,-1.0463,49.9566,1
AlwaysLong,472,164.0753,0,-0.6209,49.3357,1
AlwaysLong,473,163.0566,0,0.8205,50.1562,1
AlwaysLong,474,164.3944,0,0.9084,51.0646,1
AlwaysLong,475,165.8879,0,-0.0581,51.0065,1
AlwaysLong,476,165.7914,0,0.3431,51.3496,1
AlwaysLong,477,166.3603,0,0.1973,51.5468,1
AlwaysLong,478,166.6885,0,1.5153,53.0622,1
AlwaysLong,479,169.2143,0,0.4918,53.5539,1
AlwaysLong,480,170.0464,0,-0.1220,53.4319,1
AlwaysLong,481,169.8390,0,-0.5059,52.9260,1
AlwaysLong,482,168.9798,0,-0.7912,52.1348,1
AlwaysLong,483,167.6428,0,0.1061,52.2409,1
AlwaysLong,484,167.8206,0,-0.3569,51.8840,1
AlwaysLong,485,167.2217,0,-0.6588,51.2252,1
AlwaysLong,486,166.1200,0,-0.2565,50.9687,1
AlwaysLong,487,165.6939,0,-0.4543,50.5144,1
AlwaysLong,488,164.9411,0,0.9093,51.4237,1
AlwaysLong,489,166.4410,0,0.4689,51.8926,1
AlwaysLong,490,167.2214,0,0.0178,51.9104,1
AlwaysLong,491,167.2512,0,0.7286,52.6390,1
AlwaysLong,492,168.4697,0,0.0211,52.6601,1
AlwaysLong,493,168.5053,0,-0.4256,52.2345,1
AlwaysLong,494,167.7882,0,0.7308,52.9654,1
AlwaysLong,495,169.0145,0,0.2234,53.1888,1
AlwaysLong,496,169.3921,0,-0.5326,52.6561,1
AlwaysLong,497,168.4898,0,-0.1066,52.5496,1
AlwaysLong,498,168.3103,0,-0.4271,52.1225,1
AlwaysLong,499,167.5914,0,-0.6496,51.4729,1
AlwaysLong,500,166.5028,0,0.4883,51.9612,1
AlwaysLong,501,167.3158,0,0.9317,52.8929,1
AlwaysLong,502,168.8747,0,-0.6901,52.2028,1
AlwaysLong,503,167.7093,0,0.2755,52.4783,1
AlwaysLong,504,168.1714,0,-0.3163,52.1620,1
AlwaysLong,505,167.6395,0,-0.2234,51.9386,1
AlwaysLong,506,167.2650,0,-0.2630,51.6756,1
AlwaysLong,507,166.8250,0,-0.3808,51.2948,1
AlwaysLong,508,166.1897,0,0.0761,51.3709,1
AlwaysLong,509,166.3163,0,-0.3508,51.0201,1
AlwaysLong,510,165.7329,0,0.1972,51.2174,1
AlwaysLong,511,166.0598,0,0.0325,51.2499,1
AlwaysLong,512,166.1138,0,-0.0600,51.1899,1
AlwaysLong,513,166.0141,0,-0.3792,50.8107,1
AlwaysLong,514,165.3845,0,-0.2016,50.6091,1
AlwaysLong,515,165.0511,0,0.4538,51.0628,1
AlwaysLong,516,165.8000,0,0.3063,51.3692,1
AlwaysLong,517,166.3079,0,-0.4211,50.9481,1
AlwaysLong,518,165.6077,0,0.1185,51.0666,1
AlwaysLong,519,165.8039,0,0.4271,51.4937,1
AlwaysLong,520,166.5120,0,-0.7591,50.7346,1
AlwaysLong,521,165.2481,0,0.3446,51.0792,1
AlwaysLong,522,165.8175,0,-0.2556,50.8236,1
AlwaysLong,523,165.3937,0,0.3531,51.1767,1
AlwaysLong,524,165.9777,0,-0.3087,50.8681,1
AlwaysLong,525,165.4654,0,-0.7977,50.0703,1
AlwaysLong,526,164.1454,0,-0.6775,49.3928,1
AlwaysLong,527,163.0333,0,0.1742,49.5670,1
AlwaysLong,528,163.3173,0,0.2689,49.8358,1
AlwaysLong,529,163.7564,0,-0.3139,49.5219,1
AlwaysLong,530,163.2423,0,0.4570,49.9789,1
AlwaysLong,531,163.9882,0,-0.6900,49.2889,1
AlwaysLong,532,162.8568,0,0.1237,49.4126,1
AlwaysLong,533,163.0582,0,-0.4443,48.9683,1
AlwaysLong,534,162.3337,0,-0.1484,48.8198,1
AlwaysLong,535,162.0927,0,0.2039,49.0237,1
AlwaysLong,536,162.4232,0,-0.2538,48.7698,1
AlwaysLong,537,162.0109,0,-0.0068,48.7630,1
AlwaysLong,538,161.9999,0,0.6804,49.4434,1
AlwaysLong,539,163.1021,0,-0.1345,49.3089,1
AlwaysLong,540,162.8827,0,0.5658,49.8747,1
AlwaysLong,541,163.8043,0,-0.4254,49.4493,1
AlwaysLong,542,163.1075,0,0.4081,49.8574,1
AlwaysLong,543,163.7731,0,0.8315,50.6889,1
AlwaysLong,544,165.1349,0,-1.1124,49.5766,1
AlwaysLong,545,163.2980,0,-0.2482,49.3284,1
AlwaysLong,546,162.8928,0,0.4384,49.7669,1
AlwaysLong,547,163.6070,0,0.0332,49.8001,1
AlwaysLong,548,163.6614,0,0.3122,50.1124,1
AlwaysLong,549,164.1724,0,-0.1795,49.9329,1
AlwaysLong,550,163.8778,0,0.1663,50.0992,1
AlwaysLong,551,164.1503,0,0.0397,50.1389,1
AlwaysLong,552,164.2155,0,0.6824,50.8213,1
AlwaysLong,553,165.3361,0,0.2020,51.0233,1
AlwaysLong,554,165.6700,0,0.2316,51.2549,1
AlwaysLong,555,166.0538,0,-0.1415,51.1134,1
AlwaysLong,556,165.8188,0,-0.1712,50.9422,1
AlwaysLong,557,165.5349,0,-0.1363,50.8059,1
AlwaysLong,558,165.3093,0,0.2706,51.0765,1
AlwaysLong,559,165.7566,0,-0.1372,50.9393,1
AlwaysLong,560,165.5291,0,0.2130,51.1523,1
AlwaysLong,561,165.8817,0,1.0631,52.2153,1
AlwaysLong,562,167.6451,0,0.4246,52.6399,1
AlwaysLong,563,168.3569,0,-0.1672,52.4727,1
AlwaysLong,564,168.0754,0,0.5678,53.0405,1
AlwaysLong,565,169.0298,0,-0.2253,52.8153,1
AlwaysLong,566,168.6490,0,-0.9877,51.8276,1
AlwaysLong,567,166.9833,0,-0.4542,51.3734,1
AlwaysLong,568,166.2248,0,-0.8487,50.5247,1
AlwaysLong,569,164.8141,0,-0.0757,50.4490,1
AlwaysLong,570,164.6894,0,0.1077,50.5567,1
AlwaysLong,571,164.8668,0,0.9068,51.4635,1
AlwaysLong,572,166.3618,0,0.2048,51.6683,1
AlwaysLong,573,166.7025,0,-0.0679,51.6004,1
AlwaysLong,574,166.5892,0,0.4389,52.0393,1
AlwaysLong,575,167.3205,0,-1.0386,51.0007,1
AlwaysLong,576,165.5827,0,0.1851,51.1859,1
AlwaysLong,577,165.8893,0,0.4337,51.6195,1
AlwaysLong,578,166.6087,0,-0.6699,50.9496,1
AlwaysLong,579,165.4925,0,0.6270,51.5766,1
AlwaysLong,580,166.5301,0,0.2051,51.7816,1
AlwaysLong,581,166.8716,0,-0.1670,51.6147,1
AlwaysLong,582,166.5929,0,0.3444,51.9591,1
AlwaysLong,583,167.1667,0,1.1099,53.0690,1
AlwaysLong,584,169.0221,0,0.0542,53.1232,1
AlwaysLong,585,169.1137,0,0.0828,53.2060,1
AlwaysLong,586,169.2537,0,-0.2558,52.9502,1
AlwaysLong,587,168.8208,0,-0.4287,52.5215,1
AlwaysLong,588,168.0970,0,0.3906,52.9121,1
AlwaysLong,589,168.7536,0,-0.4298,52.4822,1
AlwaysLong,590,168.0283,0,0.0316,52.5138,1
AlwaysLong,591,168.0813,0,-0.2314,52.2823,1
AlwaysLong,592,167.6923,0,0.2360,52.5183,1
AlwaysLong,593,168.0880,0,0.1545,52.6728,1
AlwaysLong,594,168.3477,0,0.4810,53.1539,1
AlwaysLong,595,169.1575,0,-0.2771,52.8768,1
AlwaysLong,596,168.6888,0,-0.1501,52.7267,1
AlwaysLong,597,168.4357,0,-0.4795,52.2472,1
AlwaysLong,598,167.6281,0,-0.2026,52.0446,1
AlwaysLong,599,167.2884,0,0.2000,52.2446,1
AlwaysLong,600,167.6230,0,0.3708,52.6155,1
AlwaysLong,601,168.2446,0,-0.4474,52.1680,1
AlwaysLong,602,167.4918,0,0.4288,52.5969,1
AlwaysLong,603,168.2101,0,0.6368,53.2337,1
AlwaysLong,604,169.2813,0,0.1559,53.3896,1
AlwaysLong,605,169.5452,0,0.8383,54.2279,1
AlwaysLong,606,170.9665,0,-0.4505,53.7774,1
AlwaysLong,607,170.1963,0,-0.6512,53.1262,1
AlwaysLong,608,169.0880,0,-0.8754,52.2508,1
AlwaysLong,609,167.6078,0,0.7241,52.9749,1
AlwaysLong,610,168.8214,0,0.2841,53.2590,1
AlwaysLong,611,169.3010,0,-0.0664,53.1926,1
AlwaysLong,612,169.1887,0,0.0956,53.2882,1
AlwaysLong,613,169.3504,0,-0.5732,52.7150,1
AlwaysLong,614,168.3797,0,1.1491,53.8641,1
AlwaysLong,615,170.3145,0,-0.0089,53.8552,1
AlwaysLong,616,170.2993,0,-0.0178,53.8374,1
AlwaysLong,617,170.2690,0,0.2727,54.1101,1
AlwaysLong,618,170.7334,0,0.1437,54.2538,1
AlwaysLong,619,170.9787,0,0.0160,54.2698,1
AlwaysLong,620,171.0060,0,-0.4593,53.8104,1
AlwaysLong,621,170.2205,0,0.1547,53.9651,1
AlwaysLong,622,170.4839,0,0.8086,54.7738,1
AlwaysLong,623,171.8625,0,0.5123,55.2860,1
AlwaysLong,624,172.7429,0,0.5989,55.8850,1
AlwaysLong,625,173.7775,0,-0.4032,55.4818,1
AlwaysLong,626,173.0768,0,-0.6057,54.8761,1
AlwaysLong,627,172.0285,0,-0.1772,54.6988,1
AlwaysLong,628,171.7236,0,-0.0841,54.6147,1
AlwaysLong,629,171.5792,0,0.4042,55.0190,1
AlwaysLong,630,172.2727,0,-0.9116,54.1074,1
AlwaysLong,631,170.7023,0,0.6360,54.7434,1
AlwaysLong,632,171.7880,0,-0.1855,54.5579,1
AlwaysLong,633,171.4694,0,-0.3020,54.2559,1
AlwaysLong,634,170.9516,0,-0.5616,53.6943,1
AlwaysLong,635,169.9915,0,-0.8390,52.8553,1
AlwaysLong,636,168.5652,0,0.3722,53.2275,1
AlwaysLong,637,169.1927,0,-0.0022,53.2253,1
AlwaysLong,638,169.1889,0,-0.6468,52.5785,1
AlwaysLong,639,168.0947,0,-0.6208,51.9577,1
AlwaysLong,640,167.0510,0,-0.1341,51.8236,1
AlwaysLong,641,166.8270,0,0.8338,52.6574,1
AlwaysLong,642,168.2181,0,-0.1316,52.5258,1
AlwaysLong,643,167.9967,0,-0.7174,51.8084,1
AlwaysLong,644,166.7915,0,-0.0833,51.7251,1
AlwaysLong,645,166.6525,0,-0.0922,51.6329,1
AlwaysLong,646,166.4989,0,-1.2524,50.3805,1
AlwaysLong,647,164.4136,0,0.0809,50.4614,1
AlwaysLong,648,164.5467,0,-0.0091,50.4524,1
AlwaysLong,649,164.5318,0,0.4422,50.8946,1
AlwaysLong,650,165.2593,0,0.9763,51.8708,1
AlwaysLong,651,166.8727,0,0.5722,52.4430,1
AlwaysLong,652,167.8275,0,-0.1247,52.3183,1
AlwaysLong,653,167.6182,0,-0.5184,51.7999,1
AlwaysLong,654,166.7493,0,1.2704,53.0703,1
AlwaysLong,655,168.8677,0,0.0007,53.0710,1
AlwaysLong,656,168.8688,0,-0.0208,53.0502,1
AlwaysLong,657,168.8337,0,-0.0378,53.0124,1
AlwaysLong,658,168.7699,0,0.0694,53.0818,1
AlwaysLong,659,168.8871,0,-0.0963,52.9855,1
AlwaysLong,660,168.7244,0,-0.2951,52.6904,1
AlwaysLong,661,168.2264,0,-0.2685,52.4219,1
AlwaysLong,662,167.7748,0,-0.0106,52.4113,1
AlwaysLong,663,167.7570,0,-0.2536,52.1577,1
AlwaysLong,664,167.3316,0,-0.3225,51.8352,1
AlwaysLong,665,166.7920,0,0.0856,51.9208,1
AlwaysLong,666,166.9347,0,-0.0920,51.8288,1
AlwaysLong,667,166.7811,0,0.7563,52.5851,1
AlwaysLong,668,168.0425,0,-1.2650,51.3201,1
AlwaysLong,669,165.9167,0,0.5874,51.9075,1
AlwaysLong,670,166.8913,0,0.6288,52.5363,1
AlwaysLong,671,167.9408,0,-0.9876,51.5487,1
AlwaysLong,672,166.2822,0,-0.1149,51.4338,1
AlwaysLong,673,166.0911,0,-0.1231,51.3107,1
AlwaysLong,674,165.8866,0,-0.6168,50.6939,1
AlwaysLong,675,164.8634,0,-0.2840,50.4099,1
AlwaysLong,676,164.3952,0,-0.4325,49.9773,1
AlwaysLong,677,163.6842,0,0.9865,50.9639,1
AlwaysLong,678,165.2989,0,0.5328,51.4967,1
AlwaysLong,679,166.1797,0,0.6652,52.1619,1
AlwaysLong,680,167.2852,0,0.3648,52.5267,1
AlwaysLong,681,167.8954,0,-0.5365,51.9902,1
AlwaysLong,682,166.9946,0,-0.2229,51.7673,1
AlwaysLong,683,166.6224,0,0.2746,52.0419,1
AlwaysLong,684,167.0800,0,-0.5593,51.4826,1
AlwaysLong,685,166.1455,0,0.3974,51.8800,1
AlwaysLong,686,166.8058,0,-0.0812,51.7989,1
AlwaysLong,687,166.6704,0,-0.1417,51.6571,1
AlwaysLong,688,166.4342,0,0.3871,52.0442,1
AlwaysLong,689,167.0784,0,0.2386,52.2828,1
AlwaysLong,690,167.4771,0,-0.1585,52.1243,1
AlwaysLong,691,167.2117,0,0.5766,52.7009,1
AlwaysLong,692,168.1757,0,-0.5212,52.1797,1
AlwaysLong,693,167.2993,0,0.3138,52.4935,1
AlwaysLong,694,167.8242,0,0.2863,52.7798,1
AlwaysLong,695,168.3047,0,-0.1579,52.6219,1
AlwaysLong,696,168.0390,0,0.1524,52.7744,1
AlwaysLong,697,168.2951,0,-0.6052,52.1692,1
AlwaysLong,698,167.2767,0,0.4619,52.6311,1
AlwaysLong,699,168.0492,0,-0.0912,52.5399,1
AlwaysLong,700,167.8960,0,-1.1328,51.4071,1
AlwaysLong,701,165.9941,0,1.6948,53.1019,2
AlwaysLong,702,168.8074,0,-1.4494,51.6525,2
AlwaysLong,703,166.3607,0,-2.7405,48.9120,2
AlwaysLong,704,161.8015,0,-3.0924,45.8195,2
AlwaysLong,705,156.7979,0,0.9466,46.7662,2
AlwaysLong,706,158.2822,0,-2.6377,44.1285,2
AlwaysLong,707,154.1072,0,3.1995,47.3280,2
AlwaysLong,708,159.0378,0,-4.1371,43.1909,2
AlwaysLong,709,152.4583,0,3.1193,46.3102,2
AlwaysLong,710,157.2140,0,0.1904,46.5006,2
AlwaysLong,711,157.5133,0,-0.3961,46.1045,2
AlwaysLong,712,156.8894,0,-1.2547,44.8498,2
AlwaysLong,713,154.9209,0,0.5575,45.4073,2
AlwaysLong,714,155.7846,0,-0.2867,45.1206,2
AlwaysLong,715,155.3380,0,1.9159,47.0365,2
AlwaysLong,716,158.3141,0,0.0057,47.0422,2
AlwaysLong,717,158.3231,0,0.0740,47.1162,2
AlwaysLong,718,158.4403,0,-0.8991,46.2171,2
AlwaysLong,719,157.0157,0,-0.3213,45.8957,2
AlwaysLong,720,156.5111,0,0.3768,46.2725,2
AlwaysLong,721,157.1008,0,-3.4782,42.7943,2
AlwaysLong,722,151.6365,0,-2.8874,39.9069,2
AlwaysLong,723,147.2583,0,1.2876,41.1945,2
AlwaysLong,724,149.1543,0,0.1199,41.3144,2
AlwaysLong,725,149.3332,0,-0.5931,40.7213,2
AlwaysLong,726,148.4475,0,-0.1876,40.5338,2
AlwaysLong,727,148.1691,0,0.4785,41.0123,2
AlwaysLong,728,148.8781,0,-1.3118,39.7005,2
AlwaysLong,729,146.9251,0,-1.8163,37.8841,2
AlwaysLong,730,144.2564,0,0.1759,38.0601,2
AlwaysLong,731,144.5102,0,-2.2620,35.7981,2
AlwaysLong,732,141.2414,0,0.6309,36.4289,2
AlwaysLong,733,142.1324,0,-3.8285,32.6005,2
AlwaysLong,734,136.6909,0,2.0146,34.6150,2
AlwaysLong,735,139.4447,0,0.7774,35.3924,2
AlwaysLong,736,140.5287,0,0.3091,35.7015,2
AlwaysLong,737,140.9631,0,1.8546,37.5562,2
AlwaysLong,738,143.5774,0,3.2475,40.8037,2
AlwaysLong,739,148.2401,0,1.8277,42.6314,2
AlwaysLong,740,150.9495,0,-3.8797,38.7517,2
AlwaysLong,741,145.0931,0,-2.8757,35.8760,2
AlwaysLong,742,140.9207,0,-1.5670,34.3090,2
AlwaysLong,743,138.7125,0,-0.1842,34.1248,2
AlwaysLong,744,138.4570,0,0.8806,35.0054,2
AlwaysLong,745,139.6763,0,-1.7977,33.2077,2
AlwaysLong,746,137.1653,0,0.1652,33.3729,2
AlwaysLong,747,137.3919,0,-1.8923,31.4806,2
AlwaysLong,748,134.7920,0,-1.6086,29.8720,2
AlwaysLong,749,132.6237,0,-3.4336,26.4384,2
AlwaysLong,750,128.0700,0,-2.4232,24.0152,2
AlwaysLong,751,124.9665,0,-3.5120,20.5032,2
AlwaysLong,752,120.5778,0,-2.7048,17.7984,2
AlwaysLong,753,117.3164,0,2.4099,20.2083,2
AlwaysLong,754,120.1436,0,-2.6484,17.5599,2
AlwaysLong,755,116.9617,0,6.4666,24.0265,2
AlwaysLong,756,124.5251,0,0.9205,24.9469,2
AlwaysLong,757,125.6713,0,0.1757,25.1226,2
AlwaysLong,758,125.8921,0,-2.3106,22.8121,2
AlwaysLong,759,122.9833,0,1.4369,24.2490,2
AlwaysLong,760,124.7505,0,-1.6518,22.5972,2
AlwaysLong,761,122.6898,0,0.0263,22.6235,2
AlwaysLong,762,122.7221,0,5.9863,28.6098,2
AlwaysLong,763,130.0686,0,-0.4781,28.1317,2
AlwaysLong,764,129.4467,0,2.4057,30.5374,2
AlwaysLong,765,132.5608,0,-1.8431,28.6942,2
AlwaysLong,766,130.1175,0,-0.3372,28.3571,2
AlwaysLong,767,129.6789,0,3.8392,32.1963,2
AlwaysLong,768,134.6575,0,-1.6446,30.5517,2
AlwaysLong,769,132.4429,0,3.8534,34.4051,2
AlwaysLong,770,137.5465,0,1.3010,35.7061,2
AlwaysLong,771,139.3360,0,-1.4505,34.2556,2
AlwaysLong,772,137.3149,0,1.1386,35.3942,2
AlwaysLong,773,138.8784,0,1.8606,37.2548,2
AlwaysLong,774,141.4623,0,1.0828,38.3375,2
AlwaysLong,775,142.9940,0,-3.5277,34.8098,2
AlwaysLong,776,137.9496,0,-1.8232,32.9866,2
AlwaysLong,777,135.4345,0,-0.7947,32.1919,2
AlwaysLong,778,134.3582,0,-0.4146,31.7773,2
AlwaysLong,779,133.8011,0,1.1422,32.9195,2
AlwaysLong,780,135.3294,0,0.1473,33.0668,2
AlwaysLong,781,135.5288,0,-3.2021,29.8647,2
AlwaysLong,782,131.1890,0,0.6150,30.4798,2
AlwaysLong,783,131.9959,0,1.1349,31.6147,2
AlwaysLong,784,133.4939,0,1.0080,32.6227,2
AlwaysLong,785,134.8395,0,2.1571,34.7798,2
AlwaysLong,786,137.7482,0,1.5739,36.3537,2
AlwaysLong,787,139.9162,0,0.7460,37.0997,2
AlwaysLong,788,140.9600,0,-0.3861,36.7136,2
AlwaysLong,789,140.4158,0,-3.7863,32.9273,2
AlwaysLong,790,135.0992,0,0.7070,33.6343,2
AlwaysLong,791,136.0543,0,0.2127,33.8469,2
AlwaysLong,792,136.3436,0,0.3528,34.1997,2
AlwaysLong,793,136.8246,0,-3.0433,31.1564,2
AlwaysLong,794,132.6606,0,-2.6963,28.4601,2
AlwaysLong,795,129.0837,0,2.1891,30.6492,2
AlwaysLong,796,131.9095,0,-0.3430,30.3063,2
AlwaysLong,797,131.4571,0,1.3014,31.6076,2
AlwaysLong,798,133.1678,0,-0.1868,31.4208,2
AlwaysLong,799,132.9190,0,-0.1839,31.2369,2
AlwaysLong,800,132.6746,0,1.8701,33.1070,2
AlwaysLong,801,135.1557,0,-1.3924,31.7146,2
AlwaysLong,802,133.2738,0,-0.0340,31.6806,2
AlwaysLong,803,133.2285,0,-1.2914,30.3891,2
AlwaysLong,804,131.5079,0,-1.2450,29.1442,2
AlwaysLong,805,129.8707,0,-0.9712,28.1730,2
AlwaysLong,806,128.6094,0,0.2587,28.4317,2
AlwaysLong,807,128.9421,0,-1.3727,27.0590,2
AlwaysLong,808,127.1721,0,2.6999,29.7589,2
AlwaysLong,809,130.6057,0,-2.3104,27.4485,2
AlwaysLong,810,127.5881,0,-0.7010,26.7475,2
AlwaysLong,811,126.6938,0,-1.3047,25.4428,2
AlwaysLong,812,125.0408,0,3.2047,28.6476,2
AlwaysLong,813,129.0480,0,0.1983,28.8459,2
AlwaysLong,814,129.3040,0,2.1359,30.9818,2
AlwaysLong,815,132.0658,0,-3.6273,27.3545,2
AlwaysLong,816,127.2754,0,0.3672,27.7217,2
AlwaysLong,817,127.7428,0,1.8280,29.5498,2
AlwaysLong,818,130.0779,0,-0.0668,29.4830,2
AlwaysLong,819,129.9910,0,2.2022,31.6852,2
AlwaysLong,820,132.8538,0,-1.4193,30.2659,2
AlwaysLong,821,130.9682,0,2.9735,33.2394,2
AlwaysLong,822,134.8625,0,4.8664,38.1058,2
AlwaysLong,823,141.4254,0,-1.0057,37.1001,2
AlwaysLong,824,140.0032,0,-1.1930,35.9071,2
AlwaysLong,825,138.3329,0,2.9107,38.8178,2
AlwaysLong,826,142.3594,0,3.0943,41.9121,2
AlwaysLong,827,146.7643,0,-1.2962,40.6159,2
AlwaysLong,828,144.8620,0,-1.1006,39.5153,2
AlwaysLong,829,143.2677,0,-0.8230,38.6923,2
AlwaysLong,830,142.0887,0,-3.0735,35.6189,2
AlwaysLong,831,137.7216,0,-2.2434,33.3754,2
AlwaysLong,832,134.6319,0,-2.4854,30.8900,2
AlwaysLong,833,131.2857,0,-2.0087,28.8813,2
AlwaysLong,834,128.6486,0,-0.3403,28.5410,2
AlwaysLong,835,128.2108,0,0.2877,28.8288,2
AlwaysLong,836,128.5797,0,3.3580,32.1868,2
AlwaysLong,837,132.8975,0,-2.5048,29.6820,2
AlwaysLong,838,129.5687,0,2.0215,31.7035,2
AlwaysLong,839,132.1879,0,-0.7381,30.9654,2
AlwaysLong,840,131.2122,0,-0.3674,30.5980,2
AlwaysLong,841,130.7301,0,1.2933,31.8913,2
AlwaysLong,842,132.4208,0,-2.7956,29.0957,2
AlwaysLong,843,128.7189,0,0.6320,29.7277,2
AlwaysLong,844,129.5324,0,0.1279,29.8556,2
AlwaysLong,845,129.6981,0,0.8818,30.7373,2
AlwaysLong,846,130.8417,0,0.4080,31.1453,2
AlwaysLong,847,131.3754,0,5.3527,36.4980,2
AlwaysLong,848,138.4076,0,-1.6234,34.8746,2
AlwaysLong,849,136.1607,0,-1.4150,33.4595,2
AlwaysLong,850,134.2339,0,-1.6413,31.8183,2
AlwaysLong,851,132.0308,0,-1.5149,30.3033,2
AlwaysLong,852,130.0306,0,-1.7272,28.5761,2
AlwaysLong,853,127.7847,0,2.5303,31.1064,2
AlwaysLong,854,131.0180,0,2.9979,34.1043,2
AlwaysLong,855,134.9458,0,-1.5161,32.5882,2
AlwaysLong,856,132.8999,0,-2.1300,30.4581,2
AlwaysLong,857,130.0691,0,0.8307,31.2889,2
AlwaysLong,858,131.1496,0,-1.5177,29.7712,2
AlwaysLong,859,129.1592,0,1.2117,30.9829,2
AlwaysLong,860,130.7242,0,0.2104,31.1933,2
AlwaysLong,861,130.9993,0,-3.7259,27.4674,2
AlwaysLong,862,126.1183,0,3.4165,30.8838,2
AlwaysLong,863,130.4271,0,3.8749,34.7587,2
AlwaysLong,864,135.4810,0,-1.6032,33.1555,2
AlwaysLong,865,133.3089,0,-1.1228,32.0326,2
AlwaysLong,866,131.8120,0,0.3974,32.4301,2
AlwaysLong,867,132.3359,0,0.5060,32.9361,2
AlwaysLong,868,133.0055,0,1.2345,34.1706,2
AlwaysLong,869,134.6474,0,4.2310,38.4015,2
AlwaysLong,870,140.3443,0,-0.6160,37.7855,2
AlwaysLong,871,139.4798,0,-1.9563,35.8292,2
AlwaysLong,872,136.7511,0,-3.2699,32.5592,2
AlwaysLong,873,132.2794,0,-1.9100,30.6493,2
AlwaysLong,874,129.7529,0,-0.3338,30.3155,2
AlwaysLong,875,129.3198,0,3.9050,34.2205,2
AlwaysLong,876,134.3697,0,-1.4040,32.8164,2
AlwaysLong,877,132.4832,0,0.2548,33.0713,2
AlwaysLong,878,132.8208,0,-0.2884,32.7829,2
AlwaysLong,879,132.4378,0,2.4400,35.2229,2
AlwaysLong,880,135.6693,0,5.3417,40.5646,2
AlwaysLong,881,142.9163,0,-1.3479,39.2167,2
AlwaysLong,882,140.9900,0,-1.2781,37.9386,2
AlwaysLong,883,139.1879,0,2.0108,39.9494,2
AlwaysLong,884,141.9867,0,1.2057,41.1551,2
AlwaysLong,885,143.6986,0,3.6231,44.7782,2
AlwaysLong,886,148.9050,0,0.9523,45.7305,2
AlwaysLong,887,150.3231,0,-0.9391,44.7915,2
AlwaysLong,888,148.9115,0,0.9658,45.7573,2
AlwaysLong,889,150.3497,0,1.9903,47.7476,2
AlwaysLong,890,153.3421,0,1.3876,49.1351,2
AlwaysLong,891,155.4698,0,0.7642,49.8993,2
AlwaysLong,892,156.6579,0,1.8297,51.7290,2
AlwaysLong,893,159.5242,0,1.9898,53.7188,2
AlwaysLong,894,162.6983,0,2.3434,56.0622,2
AlwaysLong,895,166.5111,0,0.9683,57.0305,2
AlwaysLong,896,168.1235,0,-0.4967,56.5338,2
AlwaysLong,897,167.2884,0,0.0636,56.5974,2
AlwaysLong,898,167.3948,0,1.9629,58.5603,2
AlwaysLong,899,170.6806,0,-1.6314,56.9289,2
AlwaysShort,0,100.0000,2,0.0000,0.0000,0
AlwaysShort,1,100.7999,2,-0.1619,-0.1619,0
AlwaysShort,2,100.9631,2,-0.9522,-1.1141,0
AlwaysShort,3,101.9244,2,-1.8397,-2.9538,0
AlwaysShort,4,103.7996,2,-0.0659,-3.0197,0
AlwaysShort,5,103.8679,2,-0.0659,-3.0856,0
AlwaysShort,6,103.9364,2,-1.8970,-4.9825,0
AlwaysShort,7,105.9080,2,-1.0732,-6.0557,0
AlwaysShort,8,107.0446,2,0.1693,-5.8864,0
AlwaysShort,9,106.8633,2,-0.8461,-6.7325,0
AlwaysShort,10,107.7675,2,0.1633,-6.5692,0
AlwaysShort,11,107.5916,2,0.1656,-6.4036,0
AlwaysShort,12,107.4134,2,-0.5434,-6.9470,0
AlwaysShort,13,107.9971,2,1.6003,-5.3467,0
AlwaysShort,14,106.2688,2,1.4148,-3.9319,0
AlwaysShort,15,104.7653,2,0.2619,-3.6699,0
AlwaysShort,16,104.4909,2,0.7103,-2.9596,0
AlwaysShort,17,103.7487,2,-0.6161,-3.5758,0
AlwaysShort,18,104.3879,2,0.6062,-2.9696,0
AlwaysShort,19,103.7551,2,1.1061,-1.8635,0
AlwaysShort,20,102.6074,2,-1.7813,-3.6448,0
AlwaysShort,21,104.4352,2,-0.0743,-3.7190,0
AlwaysShort,22,104.5128,2,-0.3682,-4.0873,0
AlwaysShort,23,104.8976,2,1.1184,-2.9688,0
AlwaysShort,24,103.7244,2,0.2441,-2.7247,0
AlwaysShort,25,103.4712,2,-0.4118,-3.1365,0
AlwaysShort,26,103.8972,2,0.8474,-2.2891,0
AlwaysShort,27,103.0168,2,-0.6780,-2.9671,0
AlwaysShort,28,103.7153,2,0.3002,-2.6669,0
AlwaysShort,29,103.4039,2,-0.0083,-2.6752,0
AlwaysShort,30,103.4125,2,0.3013,-2.3740,0
AlwaysShort,31,103.1010,2,-2.1756,-4.5496,0
AlwaysShort,32,105.3441,2,-0.2869,-4.8365,0
AlwaysShort,33,105.6463,2,0.7548,-4.0816,0
AlwaysShort,34,104.8488,2,-1.1289,-5.2105,0
AlwaysShort,35,106.0325,2,0.9166,-4.2939,0
AlwaysShort,36,105.0605,2,-0.5102,-4.8040,0
AlwaysShort,37,105.5965,2,1.6460,-3.1581,0
AlwaysShort,38,103.8584,2,1.0229,-2.1352,0
AlwaysShort,39,102.7960,2,-0.4981,-2.6333,0
AlwaysShort,40,103.3081,2,-1.0439,-3.6771,0
